arxiv_id,quantum_circuits_found
2403.01854,
2404.11497,
2409.08932,
2510.12743,
2502.14449,
2502.20199,
2403.03284,
2407.15629,
2510.04518,
2403.18812,
2501.03211,
2406.08562,
2404.15361,
2507.07082,
2403.12205,
2406.08049,
2502.04168,
2502.00467,
2506.20825,
2412.00803,
2504.03835,
2411.00428,
2503.22609,
2406.05916,
2505.16621,
2407.01692,
2410.23354,
2402.03871,
2407.17108,
2407.01682,
2504.07523,
2502.09704,
2408.05907,
2412.15317,
2507.01361,
2503.14169,
2410.16382,
2407.01673,
2506.11254,
2505.10644,
2402.10480,
2408.03398,
2510.12502,
2506.21108,
2404.10820,
2410.22247,
2412.01446,
2503.03878,
2505.16606,
2408.15453,
2407.12916,
2409.10902,
2406.16098,
2405.08441,
2401.06123,
2503.03585,
2503.02226,
2508.16253,
2411.16878,
2412.20543,
2506.17695,
2406.16622,
2408.08196,
2508.05716,
2408.11606,
2510.08518,
2501.10349,
2504.02125,
2504.06413,
2410.17718,
2507.04557,
2404.13210,
2502.10963,
2412.00391,
2507.12887,
2510.08312,
2410.04796,
2410.10432,
2503.10842,
2410.00155,
2405.08775,
2410.15501,
2403.09517,
2509.02429,
2405.11415,
2409.19985,
2502.09739,
2408.07643,
2506.14160,
2501.19001,
2405.12780,
2406.18822,
2410.01505,
2408.17300,
2411.11299,
2405.09116,
2509.17896,
2504.06702,
2506.05031,
2503.00918,
2409.08550,
2504.15501,
2504.21704,
2509.01661,
2505.11071,
2510.01610,
2403.16793,
2503.14449,
2401.10679,
2406.17436,
2406.01875,
2504.19632,
2507.05009,
2504.07833,
2510.03575,
2401.03111,
2410.16630,
2507.01235,
2508.12307,
2405.11812,
2403.10725,
2506.01851,
2412.14544,
2401.02514,
2507.10989,
2401.03532,
2312.13246,
2507.04462,
2401.02319,
2503.04620,
2509.11469,
2502.19990,
2402.03847,
2506.24079,
2407.09930,
2510.16868,
2510.23489,
2410.18497,
2506.16005,
2503.14871,
2509.18423,
2505.04765,
2410.02243,
2509.13946,
2411.06889,
2506.22378,
2506.04335,
2409.01051,
2405.20143,
2407.20317,
2409.04427,
2507.05708,
2501.05896,
2404.09740,
2411.16603,
2509.05647,
2501.14033,
2407.01196,
2410.10068,
2501.11735,
2505.12675,
2509.05649,
2501.16136,
2507.14895,
2403.02872,
2407.13256,
2504.10247,
2412.11740,
2506.22394,
2501.19235,
2410.21202,
2501.14568,
2412.20648,
2405.04754,
2408.01865,
2412.05607,
2503.04016,
2406.12927,
2401.11099,
2412.16514,
2408.08955,
2409.01190,
2501.15566,
2412.11232,
2506.19762,
2412.02165,
2404.02092,
2303.06755,
2505.13852,
2506.22288,
2412.12824,
2504.13121,
2508.14837,
2407.06012,
2503.09503,
2410.14828,
2401.03902,
2502.20366,
2406.02666,
2406.17551,
2509.24691,
2410.22414,
2412.18936,
2409.07935,
2507.01834,
2508.13405,
2409.04858,
2507.05642,
2509.18879,
2508.14200,
2503.21479,
2504.09813,
2407.07060,
2503.09110,
2412.09371,
2404.15922,
2408.08730,
2507.18482,
2409.03680,
2407.14483,
2412.13164,
2502.04986,
2406.05767,
2409.05849,
2401.00218,
2502.02615,
2504.00121,
2403.03717,
2412.10498,
2510.07540,
2510.00970,
2403.11160,
2412.09299,
2407.21668,
2405.04493,
2405.04672,
2503.15572,
2502.02445,
2412.03654,
2505.17585,
2506.02501,
2410.04712,
2508.15759,
2404.00342,
2406.07226,
2407.09119,
2502.06333,
2405.14929,
2508.06431,
2409.13417,
2502.04841,
2507.08795,
2508.08969,
2412.02662,
2409.18436,
2312.05552,
2505.02732,
2402.06958,
2411.14076,
2508.17632,
2306.09974,
2411.00946,
2406.13430,
2410.05476,
2405.08100,
2402.00145,
2502.00480,
2402.19429,
2508.20820,
2401.11407,
2503.19675,
2403.16850,
2406.08591,
2411.07359,
2504.19164,
2504.19966,
2401.10362,
2403.11849,
2408.16366,
2407.09921,
2510.08349,
2502.20908,
2407.19536,
2407.14055,
2510.01477,
2412.09869,
2412.20182,
2410.23018,
2504.08456,
2408.13817,
2503.21296,
2503.22380,
2508.13010,
2401.01308,
2503.20979,
2501.09261,
2509.03974,
2503.02396,
2403.08395,
2507.06160,
2408.10317,
2507.18180,
2402.15090,
2401.14342,
2412.12638,
2501.10710,
2412.15318,
2410.16863,
2406.07884,
2407.15761,
2509.12949,
2509.23854,
2403.09860,
2402.12826,
2508.01026,
2510.08234,
2408.02351,
2405.08227,
2409.08827,
2508.16310,
2404.00142,
2402.10181,
2504.01177,
2502.07676,
2506.12133,
2405.05975,
2408.15350,
2507.06286,
2510.00142,
2409.04425,
2510.14090,
2505.22083,
2507.09034,
2411.03900,
2408.13479,
2502.05045,
2406.02229,
2503.04219,
2509.12717,
2507.02038,
2412.03208,
2509.06778,
2510.08371,
2509.04825,
2504.07010,
2404.17499,
2406.13740,
2502.08192,
2510.14289,
2501.18218,
2508.14845,
2403.10316,
2509.03127,
2503.20566,
2402.06952,
2402.02839,
2502.13018,
2509.15319,
2507.21211,
2510.08545,
2502.19156,
2503.17230,
2503.00252,
2403.14416,
2510.01205,
2409.18791,
2505.06514,
2402.18622,
2509.10418,
2505.17195,
2402.00806,
2403.04240,
2402.04994,
2510.18116,
2501.17334,
2412.13226,
2409.16035,
2507.17567,
2406.16023,
2509.15954,
2402.01527,
2409.03973,
2412.00957,
2509.05733,
2408.11894,
2402.07823,
2503.23593,
2502.11905,
2506.23300,
2507.05407,
2408.11072,
2407.03270,
2412.05456,
2407.00683,
2407.12816,
2508.09236,
2409.08584,
2503.06044,
2502.05572,
2504.02444,
2411.09527,
2408.04312,
2506.07618,
2508.10190,
2508.20116,
2508.05421,
2509.25331,
2402.17415,
2407.02120,
2504.18254,
2412.12529,
2507.17225,
2410.13702,
2406.07638,
2501.10431,
2505.24772,
2405.13885,
2407.06417,
2502.14364,
2505.20601,
2506.06669,
2411.09150,
2505.00070,
2502.08423,
2501.12146,
2502.04887,
2501.00022,
2406.10164,
2507.03823,
2402.14930,
2503.08794,
2411.01880,
2409.10233,
2501.00604,
2412.17911,
2408.03085,
2507.23074,
2408.13590,
2403.15177,
2401.06655,
2404.13048,
2504.00433,
2410.16841,
2405.17060,
2502.19278,
2403.07146,
2507.09273,
2502.07891,
2509.16171,
2502.05617,
2408.14269,
2509.01508,
2410.09001,
2011.08437,
2507.03471,
2509.12679,
2506.01895,
2502.05193,
2402.16147,
2405.08618,
2510.16117,
2411.19388,
2401.02304,
2504.19512,
2406.03389,
2401.07405,
2405.07198,
2402.00903,
2505.01405,
2410.19610,
2401.13946,
2506.24090,
2405.12364,
2404.18091,
2403.07941,
2403.03820,
2402.08691,
2407.14687,
2403.02585,
2507.06065,
2503.24194,
2410.23063,
2409.00059,
2407.19061,
2504.17082,
2509.05232,
2506.13436,
2409.10615,
2504.01130,
2407.16801,
2507.01691,
2401.05647,
2409.06489,
2410.23721,
2406.07616,
2407.16029,
2508.06785,
2503.14473,
2507.21325,
2507.14131,
2505.07371,
2503.13457,
2505.17185,
2507.01292,
2407.08358,
2405.01518,
2507.09988,
2507.14116,
2510.10699,
2404.10462,
2510.24484,
2405.04090,
2410.18516,
2509.18872,
2509.05295,
2408.06104,
2408.02903,
2402.01891,
2410.08095,
2405.19155,
2510.07385,
2509.09663,
2502.10221,
2411.14944,
2404.16098,
2503.11782,
2404.04923,
2403.13873,
2506.23653,
2410.17318,
2507.19180,
2409.11842,
2410.22251,
2412.11504,
2506.18536,
2507.09229,
2404.10103,
2407.02590,
2412.17817,
2508.15154,
2407.10205,
2405.18105,
2502.01824,
2403.06896,
2407.06026,
2505.02702,
2411.08162,
2403.08526,
2409.06470,
2410.07346,
2505.03341,
2402.14235,
2502.14700,
2405.08141,
2507.15588,
2506.13791,
2503.09776,
2407.19478,
2403.12330,
2506.04259,
2403.14765,
2510.03931,
2404.19211,
2405.01077,
2404.16693,
2408.14988,
2409.06339,
2406.06063,
2508.21246,
2412.00987,
2401.03916,
2410.10809,
2402.02495,
2412.15856,
2412.12379,
2506.10275,
2412.16044,
2409.12049,
2507.23582,
2411.00972,
2504.05242,
2402.08606,
2404.15069,
2507.21804,
2404.14345,
2510.01816,
2408.01734,
2504.02914,
2507.21771,
2510.00110,
2402.00014,
2411.12942,
2411.06619,
2508.08548,
2502.17551,
2502.04909,
2407.07694,
2409.17716,
2502.16599,
2407.04045,
2503.17997,
2402.18433,
2411.02087,
2401.00995,
2508.14243,
2501.05386,
2402.03889,
2410.20123,
2504.01592,
2506.04146,
2403.05036,
2412.03443,
2406.15557,
2401.10455,
2509.02525,
2405.08536,
2508.16547,
2501.17959,
2409.17226,
2506.17588,
2201.12110,
2408.15413,
2410.11514,
2405.19974,
2405.02027,
2408.04946,
2504.07030,
2508.09491,
2509.14443,
2507.21883,
2505.16618,
2412.03222,
2502.16775,
2509.16247,
2407.11822,
2402.03729,
2406.06360,
2503.07223,
2406.03627,
2406.10570,
2509.21570,
2407.20740,
2508.21548,
2506.12249,
2504.14728,
2401.06850,
2503.05172,
2401.17189,
2505.00494,
2407.10841,
2502.08170,
2501.07844,
2504.10386,
2412.00197,
2406.06497,
2410.15790,
2402.00536,
2401.08831,
2505.05352,
2506.16799,
2503.21121,
2406.06515,
2405.08568,
2412.03793,
2509.09432,
2503.03271,
2406.11770,
2411.13737,
2508.08915,
2412.06320,
2402.05431,
2508.14737,
2412.17223,
2505.15886,
2404.16450,
2407.09635,
2506.19011,
2506.07195,
2508.03908,
2502.03086,
2510.07054,
2410.23263,
2403.04488,
2505.06931,
2507.22670,
2405.11356,
2507.14030,
2509.00601,
2509.15823,
2402.16136,
2505.00588,
2411.08358,
2411.19505,
2402.12257,
2407.17461,
2405.01479,
2402.17964,
2507.17864,
2504.10938,
2411.16970,
2507.01087,
2412.16081,
2412.06562,
2509.24964,
2410.23857,
2408.00289,
2406.14216,
2506.10876,
2409.07731,
2505.07957,
2406.06445,
2410.17223,
2502.00154,
2504.13497,
2510.16012,
2502.17932,
2506.01843,
2510.19657,
2505.20449,
2404.13585,
2503.15384,
2408.00694,
2510.23773,
2504.10882,
2506.24109,
2503.24386,
2408.06365,
2407.01672,
2311.05873,
2509.06653,
2410.04154,
2412.16293,
2505.15281,
2404.17032,
2402.18001,
2408.15316,
2504.07341,
2404.03980,
2405.00014,
2501.09750,
2504.05332,
2403.16441,
2501.04264,
2503.11212,
2405.10409,
2401.07997,
2408.13601,
2505.00370,
2506.10215,
2503.11812,
2406.18719,
2510.15175,
2411.09762,
2504.04802,
2410.13241,
2507.03425,
2406.15141,
2508.16418,
2510.11420,
2503.14902,
2411.19604,
2502.13534,
2401.01712,
2410.17672,
2506.13856,
2507.16698,
2507.23631,
2412.10835,
2507.21601,
2503.09563,
2504.14958,
2503.10588,
2405.14337,
2510.21444,
2508.01496,
2408.16057,
2402.02477,
2509.12670,
2510.02710,
2407.06465,
2407.14935,
2407.16419,
2507.03092,
2412.01038,
2408.07997,
2412.03282,
2506.01892,
2408.15444,
2502.13630,
2509.00417,
2509.20566,
2409.10694,
2509.15486,
2408.09685,
2509.09395,
2401.13658,
2504.17873,
2508.11848,
2507.09851,
2510.10568,
2412.13890,
2402.00410,
2410.18339,
2410.06429,
2412.09944,
2501.03518,
2402.09700,
2507.22686,
2406.04986,
2402.17408,
2506.16177,
2412.15180,
2408.09088,
2510.03645,
2408.06061,
2410.19229,
2411.02690,
2508.04819,
2409.05942,
2509.12751,
2502.14997,
2410.03269,
2404.15579,
2505.02301,
2404.18041,
2412.20149,
2504.16985,
2501.12514,
2504.10587,
2405.20237,
2510.09508,
2503.06546,
2510.05212,
2404.14089,
2506.10889,
2410.04307,
2404.17646,
2401.04008,
2510.09575,
2510.08153,
2411.05216,
2404.10286,
2507.18387,
2405.00146,
2412.05104,
2409.05939,
2505.14670,
2510.08087,
2505.08413,
2412.18331,
2507.17452,
2509.00593,
2502.17197,
2406.01017,
2403.12325,
2401.05246,
2509.12005,
2401.15340,
2504.15128,
2404.08374,
2403.09381,
2412.15081,
2406.01447,
2402.19055,
2410.23947,
2506.19965,
2502.10685,
2408.05116,
2506.07635,
2401.11056,
2509.04029,
2501.17606,
2407.09269,
2406.01686,
2411.10734,
2508.20235,
2412.20893,
2409.05364,
2501.07252,
2408.04183,
2407.12650,
2405.00597,
2401.04202,
2502.02959,
2510.15678,
2508.21276,
2406.19876,
2410.17471,
2509.03766,
2408.04349,
2405.18956,
2502.14369,
2509.14658,
2508.13242,
2506.03514,
2405.13105,
2508.12221,
2410.02848,
2504.15712,
2507.10649,
2403.05515,
2506.00341,
2507.21501,
2410.05995,
2410.20228,
2504.08298,
2410.11604,
2501.01214,
2502.02188,
2502.00235,
2502.10746,
2401.07424,
2506.01721,
2404.11501,
2408.04980,
2505.00087,
2506.13760,
2504.01256,
2411.02447,
2411.04149,
2509.02980,
2508.14262,
2405.01464,
2501.09100,
2406.16202,
2410.10953,
2408.00904,
2505.03889,
2408.01726,
2506.04097,
2510.07196,
2508.10296,
2405.20376,
2406.05030,
2502.07627,
2405.02255,
2412.07610,
2411.13313,
2503.22840,
2404.11687,
2405.20507,
2405.16322,
2510.05472,
2401.10147,
2510.20914,
2508.20445,
2408.12192,
2411.13645,
2403.17183,
2407.06068,
2505.14947,
2405.12749,
2408.04881,
2505.13767,
2407.06634,
2501.15685,
2409.03493,
2510.21428,
2407.21062,
2503.20707,
2505.09133,
2402.14515,
2405.15595,
2501.12842,
2410.10615,
2507.05106,
2406.11395,
2501.18884,
2506.20611,
2508.19085,
2510.13373,
2507.04676,
2510.10118,
2407.18947,
2504.11541,
2510.11981,
2503.00297,
2401.14344,
2412.12339,
2506.21534,
2509.04186,
2504.01013,
2412.00286,
2504.02101,
2404.06889,
2509.00099,
2405.00105,
2401.08304,
2508.05736,
2408.17418,
2504.16066,
2405.19485,
2504.15343,
2406.01340,
2407.07609,
2507.19093,
2402.05474,
2411.03301,
2401.06735,
2506.09856,
2407.13914,
2408.07960,
2404.04172,
2402.12346,
2508.05897,
2411.04982,
2509.21258,
2509.14451,
2403.09526,
2402.13001,
2405.03377,
2405.00849,
2505.24010,
2408.10311,
2509.05795,
2503.10565,
2505.16163,
2509.02992,
2501.07351,
2405.15809,
2501.01823,
1902.01804,
2402.16691,
2407.03116,
2505.00066,
2405.18783,
2507.05993,
2410.18468,
2411.14074,
2504.06696,
2409.07300,
2505.20534,
2510.16651,
2407.02612,
2406.03204,
2507.21396,
2504.07568,
2503.22423,
2409.04863,
2510.20971,
2507.12013,
2411.04597,
2508.08704,
2507.22150,
2411.12422,
2502.01788,
2412.16912,
2508.08246,
2409.04477,
2408.01770,
2411.04471,
2408.08365,
2506.20416,
2502.12364,
2406.05291,
2510.17375,
2405.19319,
2506.09862,
2405.06189,
2402.07279,
2405.16380,
2503.15034,
2411.04201,
2507.17164,
2503.15439,
2402.07097,
2403.18907,
2401.08989,
2410.19670,
2407.09993,
2510.15675,
2509.09221,
2408.16128,
2409.07885,
2405.20036,
2408.14103,
2507.18499,
2508.18141,
2412.16770,
2408.01400,
2411.02163,
2404.12961,
2409.20263,
2502.17735,
2409.04974,
2503.20993,
2402.00792,
2406.06012,
2405.06595,
2508.02424,
2402.04317,
2407.20757,
2405.09368,
2402.06872,
2406.19991,
2508.18835,
2505.24780,
2408.02390,
2403.13790,
2505.04991,
2510.16717,
2510.03113,
2405.15326,
2412.14038,
2510.09520,
2401.01236,
2506.18609,
2504.15187,
2410.00916,
2501.12891,
2503.03021,
2504.18111,
2407.03494,
2410.09976,
2407.17885,
2502.08060,
2503.20270,
2510.07802,
2404.15863,
2412.10145,
2502.20116,
2510.18689,
2510.01280,
2412.13777,
2412.13342,
2504.01824,
2407.08879,
2504.05336,
2406.02406,
2405.02916,
2407.03073,
2508.02578,
2409.12693,
2502.04888,
2409.08567,
2409.01626,
2509.15707,
2406.01619,
2404.10057,
2501.18694,
2506.03098,
2505.13810,
2408.15330,
2507.17076,
2412.08530,
2502.09092,
2508.10660,
2502.17200,
2406.04475,
2404.08466,
2504.06360,
2502.08962,
2510.10967,
2502.20558,
2407.13874,
2507.00692,
2403.10592,
2410.17710,
2504.16258,
2505.15669,
2503.14872,
2501.11144,
2508.17274,
2411.04608,
2506.11422,
2408.00518,
2410.21074,
2412.21177,
2410.01753,
2411.10441,
2501.12590,
2408.04696,
2409.01375,
2403.02519,
2503.07749,
2410.16338,
2410.06669,
2405.00366,
2504.12233,
2507.08155,
2507.17961,
2406.17290,
2509.19887,
2408.02639,
2410.11567,
2407.07160,
2510.13807,
2404.17545,
2405.20286,
2502.07748,
2402.00457,
2502.12901,
2502.20794,
2411.10835,
2410.18947,
2510.06389,
2401.16488,
2506.03124,
2407.06208,
2402.18685,
2406.14445,
2510.03620,
2409.08787,
2402.15559,
2506.05722,
2510.00913,
2510.21767,
2407.14963,
2401.13735,
2402.02788,
2501.09708,
2509.14196,
2509.01224,
2408.16759,
2503.21336,
2509.14923,
2503.14502,
2504.05079,
2509.11609,
2502.17191,
2411.09010,
2506.15350,
2402.16892,
2503.12614,
2505.09944,
2408.10274,
2504.16784,
2509.14406,
2404.10697,
2402.18440,
2508.13497,
2501.04317,
2402.14991,
2503.09353,
2506.13193,
2406.03867,
2503.06675,
2504.02235,
2405.06901,
2405.01395,
2507.16421,
2502.18544,
2501.13668,
2503.22701,
2401.04440,
2505.15676,
2403.04199,
2412.09462,
2504.20167,
2404.10910,
2409.13465,
2401.00152,
2404.00743,
2410.22003,
2408.09879,
2508.21288,
2507.01229,
2508.14673,
2503.00582,
2502.08589,
2402.14443,
2411.01876,
2507.00255,
2508.21361,
2401.10142,
2508.07398,
2412.13274,
2412.10289,
2503.11722,
2409.16895,
2401.08044,
2501.09637,
2505.17229,
2409.20182,
2411.11047,
2408.11427,
2505.05839,
2410.19051,
2408.07769,
2409.01391,
2407.11136,
2504.15761,
2404.05474,
2403.04980,
2510.06890,
2510.08509,
2501.01731,
2504.03689,
2411.12794,
2509.12431,
2411.03897,
2406.18694,
2505.23979,
2507.18596,
2505.10166,
2510.20587,
2410.06860,
2402.08985,
2402.04734,
2404.02819,
2411.10208,
2509.20665,
2505.11766,
2412.07552,
2405.08866,
2408.05113,
2505.06509,
2504.09366,
2502.13427,
2509.11409,
2509.10949,
2507.16528,
2409.15248,
2504.06579,
2412.04865,
2409.13372,
2509.17106,
2408.07965,
2404.17247,
2510.09419,
2409.05941,
2411.02287,
2505.01519,
2407.18880,
2510.11285,
2509.01586,
2509.01931,
2410.21701,
2503.17243,
2403.09512,
2406.19332,
2505.21188,
2502.07705,
2502.04500,
2510.10899,
2410.18254,
2509.02058,
2506.19896,
2410.03084,
2412.01183,
2402.03524,
2508.12209,
2505.03734,
2507.12513,
2410.16300,
2508.05751,
2411.03259,
2507.12429,
2509.13275,
2506.16062,
2509.20352,
2409.13541,
2404.10708,
2507.05025,
2403.18768,
2510.14740,
2408.05335,
2412.01473,
2403.07991,
2503.17115,
2504.18198,
2506.03199,
2409.17558,
2405.05481,
2411.11604,
2406.13239,
2410.11537,
2503.14585,
2401.07795,
2402.16807,
2502.18936,
2504.13047,
2506.14555,
2505.23066,
2501.02681,
2411.18869,
2406.17540,
2408.04126,
2502.17654,
2402.12361,
2508.19422,
2408.08213,
2410.16360,
2506.10308,
2502.18450,
2502.13616,
2502.14240,
2408.16587,
2407.08045,
2409.03001,
2412.07218,
2510.20962,
2507.07365,
2506.04105,
2401.08291,
2411.08119,
2505.09411,
2408.11477,
2406.17865,
2408.07086,
2503.24058,
2404.13545,
2412.05979,
2404.13129,
2509.17576,
2502.15533,
2508.14781,
2507.08872,
2509.11350,
2411.12797,
2503.12967,
2408.11648,
2510.02251,
2510.13138,
2507.02472,
2406.01717,
2509.03869,
2412.15617,
2503.19002,
2408.01545,
2507.05015,
2401.02351,
2410.06116,
2507.12020,
2408.15781,
2502.15467,
2501.19356,
2411.14955,
2412.16310,
2502.02752,
2409.14386,
2405.16651,
2503.09269,
2508.04794,
2406.09847,
2410.00325,
2402.15462,
2508.19341,
2503.16380,
2411.02338,
2502.03531,
2506.13865,
2508.09371,
2501.17069,
2401.15515,
2404.02994,
2407.16046,
2403.13732,
2509.22515,0
2404.06580,
2503.11928,
2505.22319,
2411.14148,
2409.02177,
2407.21462,
2509.04838,
2405.04415,
2412.08611,
2509.16152,
2407.06713,
2406.08320,
2504.19057,
2510.17978,
2502.14757,
2510.06326,
2410.03179,
2501.11516,
2408.06485,
2403.13461,
2506.18059,
2411.11005,
2402.01409,
1910.01117,
2408.03066,
2510.06929,
2412.08694,
2405.12838,
2404.15828,
2305.07385,
2502.15034,
2405.15707,
2508.15913,
2501.08904,
2405.04553,
2510.20049,
2502.17458,
2403.00916,
2504.01430,
2503.10204,
2502.09908,
2506.21094,
2503.13022,
2501.02022,
2404.05629,
2412.18903,
2503.16837,
2503.04533,
2504.08705,
2403.13280,
2404.03397,
2507.04500,
1810.12869,
2509.18329,
2503.22651,
2403.04684,
2507.20422,
2407.09601,
2502.15997,
2509.00401,
2412.13951,
2509.00161,
2503.04508,
2409.09103,
2510.06159,
2409.00998,
2501.15024,
2411.13393,
2506.06397,
2407.04114,
2507.14563,
2401.10000,
2508.18077,
2507.19713,
2503.03409,
2406.19037,
2411.14304,
2401.17336,
2509.07015,
2403.03963,
2402.03071,
2405.18417,
2410.15121,
2412.20486,
2409.15055,
2408.09445,
2401.04586,
2505.05202,
2507.14600,
2401.14986,
2411.06817,
2505.21131,
2508.07784,
2408.16921,
2408.01824,
2404.10895,
2407.00184,
2509.26021,
2411.09995,
2505.06317,
2408.01234,
2407.06427,
2404.19142,
2505.11464,
2405.10528,
2409.15496,
2501.06100,
2402.15802,
2404.02238,
2411.15332,
2403.18023,
2401.01793,
2503.21519,
2506.00579,
2411.09409,
2504.09365,
2505.14578,
2411.18436,
2412.19246,
2402.01549,
2510.23719,
2503.10510,
2509.13367,
2408.17240,
2502.18446,
2509.05752,
2504.07037,
2403.09102,
2504.03967,
2403.17242,
2507.03764,
2411.07778,
2404.14258,
2509.12106,
2407.20511,
2502.21298,
2506.20724,
2509.02750,
2504.21208,
2506.23267,
2407.20212,
2501.18600,
2507.20736,
2505.05058,
2501.03582,
2501.18256,
2501.17165,
2411.17241,
2507.22715,
2505.23453,
2501.11085,
2510.14595,
2403.11466,
2411.13031,
2503.12169,
2407.10731,
2407.16561,
2510.06943,
2501.05266,
2502.14711,
2412.00645,
2504.04680,
2506.04468,
2501.13289,
2402.17626,
2503.21685,
2412.12907,
2406.12939,
2408.01146,
2504.04624,
2502.11730,
2503.22325,
2510.14813,
2506.11341,
2510.19111,
2402.13325,
2011.02867,
2404.04080,
2502.17820,
2509.26615,
2510.18833,
2505.01580,
2404.01285,
2509.19035,
2403.09078,
2408.15304,
2404.15548,
2411.16875,
2411.19276,
2509.12986,
2509.07468,
2410.14551,
2411.16653,
2510.22617,
2505.24459,
2408.07591,
2404.03167,
2405.00767,
2405.05163,
2411.09589,
2407.15397,
2506.23143,
2402.10244,
2403.07197,
2403.03502,
2508.15765,
2406.00411,
2506.16570,
2502.19033,
2404.04141,
2502.15136,
2408.10103,
2411.05092,
2509.00856,
2411.04688,
2510.04967,
2504.20533,
2503.09940,
2504.01785,
2506.10771,
2401.01334,
2508.11418,
2406.16298,
2405.04142,
2502.19809,
2503.03798,
2501.00478,
2406.05842,
2408.13687,
2404.07481,
2404.05208,
2412.04701,
2508.04019,
2409.07983,
2412.02088,
2406.15757,
2404.17645,
2504.05436,
2407.12379,
2412.14898,
2504.10595,
2405.03754,
2405.07469,
2412.16472,
2506.07384,
2405.19821,
2402.13881,
2412.14356,
2503.01014,
2408.03121,
2409.08685,
2408.11933,
2411.00490,
2507.02653,
2503.06328,
2401.16511,
2507.13587,
2504.15840,
2510.07223,
2408.11741,
2502.05455,
2403.04297,
2402.09794,
2411.13940,
2411.15848,
2406.12306,
2401.02119,
2506.11539,
2503.01762,
2507.15627,
2507.14085,
2508.02614,
2502.17891,
2502.14793,
2503.11644,
2412.00786,
2507.01175,
2408.07799,
2402.00662,
2409.16344,
2509.11797,
2408.13197,
2506.13720,
2501.12652,
2508.06210,
2506.05216,
2501.19230,
2504.19159,
2410.19162,
2508.05390,
2506.08559,
2408.11009,
2410.24189,
2410.00650,
2507.23130,
2506.22383,
2401.06725,
2501.14961,
2401.09134,
2507.01468,
2506.10072,
2508.08378,
2506.01903,
2510.15693,
2502.20455,
2508.00029,
2412.14733,
2507.22119,
2502.00823,
2508.09209,
2410.13937,
2408.05270,
2408.15455,
2411.13349,
2404.13151,
2510.13142,
2510.01992,
2505.01412,
2412.12269,
2405.08198,
2504.17266,
2408.13051,
2401.06236,
2502.14447,
2406.09830,
2405.00770,
2506.15663,
2509.11759,
2508.20167,
2411.04885,
2510.10538,
2410.22415,
2402.11112,
2410.14891,
2411.16490,
2403.14656,
2411.14414,
2509.13417,
2501.01098,
2411.15964,
2503.07804,
2506.04170,
2504.04285,
2409.11260,
2407.19037,
2412.06744,
2410.03620,
2503.13905,
2507.04669,
2409.04348,
2507.21569,
2406.09340,
2408.10743,
2504.18074,
2408.16794,
2408.02543,
2510.04288,
2503.18774,
2503.18890,
2412.08091,
2409.20009,
2411.17187,
2406.03609,
2407.05556,
2404.02102,
2508.15936,
2409.03900,
2410.13397,
2503.15642,
2508.08092,
2502.05035,
2509.19223,
2510.13987,
2402.02413,
2507.13078,
2411.03980,
2510.03618,
2504.11535,
2509.07084,
2405.14939,
2510.16329,
2409.16500,
2503.07992,
2509.10821,
2403.19610,
2404.10453,
2402.15777,
2508.16691,
2411.14445,
2506.03060,
2507.14370,
2504.20811,
2509.04527,
2410.11052,
2501.09477,
2402.18874,
2501.07081,
2407.03014,
2410.06557,
2502.04109,
2510.09749,
2507.13111,
2406.01513,
2509.19685,
2510.19987,
2404.12360,
2502.06344,
2410.05826,
2505.08670,
2509.15634,
2404.13269,
2408.16329,
2403.19801,
2508.20858,
2407.13628,
2410.24202,
2410.16567,
2406.19476,
2403.00069,
2412.13141,
2510.22890,
2406.15615,
2507.06305,
2405.10711,
2407.04406,
2405.10264,
2510.07372,
2505.16905,
2407.09839,
2507.21264,
2409.02921,
2507.07790,
2507.02460,
2503.01649,
2402.01529,
2510.18350,
2405.14685,
2504.20497,
2510.17412,
2407.14987,
2402.10993,
2510.10629,
2409.01197,
2408.07115,
2504.14651,
2404.09452,
2405.13862,
2405.14951,
2509.14509,
2404.03529,
2507.06215,
2410.07641,
2510.00168,
2504.18360,
2404.15075,
2505.19904,
2504.19760,
2408.00375,
2506.02103,
2506.09214,
2402.14686,
2412.19797,
2508.10533,
2405.14987,
2503.18951,
2402.00242,
2509.19963,
2510.13783,
2506.20658,
2509.17060,
2405.09035,
2503.13886,
2508.19051,
2406.09004,
2501.07695,
2405.12366,
2503.14989,
2508.15121,
2402.17668,
2407.15776,
2411.02486,
2402.18534,
2507.12505,
2503.03268,
2506.05732,
2509.18269,
2509.19772,
2507.03845,
2503.17235,
2510.24316,
2401.15871,
2411.15425,
2506.12512,
2506.15816,
2408.08639,
2502.15305,
2502.14787,
2508.02475,
2409.18325,
2506.18093,
2402.08551,
2407.18586,
2505.08991,
2405.20946,
2410.10116,
2505.03691,
2506.15108,
2506.05084,
2505.05174,
2402.08839,
2409.13781,
2506.05865,
2406.02149,
2409.08816,
2407.20820,
2412.12705,
2412.19621,
2505.00271,
2510.06010,
2510.08027,
2402.12708,
2504.10542,
2509.11599,
2407.09171,
2406.19463,
2406.18669,
2406.19023,
2507.06879,
2503.06240,
2408.14549,
2507.12907,
2508.04498,
2411.16115,
2507.05580,
2405.10896,
2407.08398,
2507.08720,
2510.02430,
2407.17553,
2507.13840,
2403.14601,
2408.05844,
2501.18025,
2508.14955,
2404.18621,
2503.14424,
2404.03295,
2505.21302,
